time(s),trig_fname18,10,11,12,13,14,15,16,17,18,trig_fname29,0.5 5.8_fname20,1.5 5.8_fname21,off off_fname22,0.5 30_fname25,0.5 55_fname27,0.5 15_fname28,0.5 off_fname29,trig_fname34,1_lpm_fname30,1.5_lpm_fname31,0.5_lpm_fname32,2_lpm_fname33,0lpm_fname34
35.12,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0747733333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0141133333,-0.1729866667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003736,-0.02926,0.003128,0.004488,0.0246133333
35.14,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0756453333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0141533333,-0.1746866667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003732,-0.02926,0.003112,0.00448,0.0246933333
35.16,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0764213333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0141733333,-0.1763866667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003732,-0.02926,0.003112,0.004472,0.0247533333
35.18,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0772533333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0141533333,-0.1780866667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.00374,-0.02926,0.003116,0.004464,0.0248533333
35.2,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0780293333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0141333333,-0.1797866667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003732,-0.02926,0.003108,0.004468,0.0249333333
35.22,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0788053333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0141133333,-0.1814866667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003724,-0.02926,0.00312,0.004468,0.0249933333
35.24,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0795013333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0141333333,-0.1831866667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003728,-0.02926,0.00312,0.004488,0.0250733333
35.26,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0802293333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0141133333,-0.1848866667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003724,-0.02926,0.00312,0.004476,0.0251733333
35.28,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0810933333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0141133333,-0.1865866667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003728,-0.02926,0.003092,0.004448,0.0252333333
35.3,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0818773333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0141133333,-0.1882866667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003724,-0.02926,0.003084,0.00444,0.0252733333
35.32,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0826853333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0140933333,-0.1899866667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003708,-0.02926,0.00306,0.004412,0.0253133333
35.34,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0834693333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0140933333,-0.1917066667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003708,-0.02926,0.003052,0.004408,0.0253533333
35.36,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0842133333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0140533333,-0.1934066667,-0.0971533333,-0.2177066667,-0.22058,0.0328,0.0037,-0.02926,0.003048,0.004404,0.0254133333
35.38,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0849893333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0140333333,-0.1951266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003696,-0.02926,0.00304,0.0044,0.0254933333
35.4,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0139933333,-0.1968066667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003708,-0.02926,0.00302,0.004404,0.0255733333
35.42,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0139933333,-0.1984866667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003704,-0.02926,0.003008,0.004396,0.0256933333
35.44,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0139933333,-0.2002066667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.0037,-0.02926,0.003016,0.004368,0.0257933333
35.46,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0139533333,-0.2019066667,-0.0971533333,-0.2177066667,-0.22058,0.0328,0.003688,-0.02926,0.003032,0.004364,0.0258533333
35.48,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0139533333,-0.2036266667,-0.0971533333,-0.2177066667,-0.22058,0.0328,0.003684,-0.02926,0.003036,0.00436,0.0259533333
35.5,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0139333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003692,-0.02926,0.00302,0.004364,0.0260333333
35.52,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0139133333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003708,-0.02926,0.003,0.00436,0.0261533333
35.54,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0138733333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003708,-0.02926,0.003004,0.004364,0.0262333333
35.56,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0138333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003688,-0.02926,0.002992,0.00436,0.0263733333
35.58,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0138333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003692,-0.02926,0.002964,0.004344,0.0264933333
35.6,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0138133333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003724,-0.02926,0.002956,0.00434,0.0266533333
35.62,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0137933333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003736,-0.02926,0.002944,0.004316,0.0267933333
35.64,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0137733333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003724,-0.02926,0.002944,0.004312,0.0268933333
35.66,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0137533333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003688,-0.02926,0.002948,0.00432,0.0270133333
35.68,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0137333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003704,-0.02926,0.002944,0.004304,0.0271533333
35.7,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0137333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003704,-0.02926,0.002924,0.004284,0.0272933333
35.72,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0137333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003688,-0.02926,0.002916,0.0043,0.0274133333
35.74,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0136933333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003684,-0.02926,0.002916,0.004308,0.0275533333
35.76,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0136533333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003676,-0.02926,0.002924,0.004288,0.0276733333
35.78,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0136333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003688,-0.02926,0.002924,0.004284,0.0277733333
35.8,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0136333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003676,-0.02926,0.002928,0.004268,0.0278533333
35.82,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0136133333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003644,-0.02926,0.00292,0.004252,0.0279133333
35.84,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0136133333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.00364,-0.02926,0.0029,0.004232,0.0279933333
35.86,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0136133333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003616,-0.02926,0.002888,0.004216,0.0280533333
35.88,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0135533333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003608,-0.02926,0.002868,0.004188,0.0281133333
35.9,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0135333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003604,-0.02926,0.002876,0.004212,0.0281333333
35.92,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0134933333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003584,-0.02926,0.002888,0.004204,0.0281133333
35.94,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0134533333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.00358,-0.02926,0.002892,0.004196,0.0280733333
35.96,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0133933333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003556,-0.02926,0.002884,0.00418,0.0279933333
35.98,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0133733333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003556,-0.02926,0.002872,0.004168,0.0278733333
36,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0133533333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.00356,-0.02926,0.002872,0.00418,0.0277333333
36.02,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0133133333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003524,-0.02926,0.002872,0.004168,0.0275733333
36.04,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0132733333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.00354,-0.02926,0.002868,0.00418,0.0273933333
36.06,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0132333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.00352,-0.02926,0.00288,0.004184,0.0272133333
36.08,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0131933333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003516,-0.02926,0.002868,0.004184,0.0269933333
36.1,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0131533333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003504,-0.02926,0.002856,0.004184,0.0267533333
36.12,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0131133333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003508,-0.02926,0.002856,0.004192,0.0264933333
36.14,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0130733333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003508,-0.02926,0.002844,0.0042,0.0262733333
36.16,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0130533333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003508,-0.02926,0.002856,0.00422,0.0259733333
36.18,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0130133333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003508,-0.02926,0.002876,0.004216,0.0256733333
36.2,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0129533333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003496,-0.02926,0.002884,0.004216,0.0253133333
36.22,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0129533333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003472,-0.02926,0.00288,0.004188,0.0249533333
36.24,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0129133333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003452,-0.02926,0.002888,0.004164,0.0245733333
36.26,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0128733333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003444,-0.02926,0.002892,0.004164,0.0241333333
36.28,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0128533333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003424,-0.02926,0.002888,0.004164,0.0236533333
36.3,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0128333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003428,-0.02926,0.002892,0.004144,0.0230933333
36.32,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0128333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003436,-0.02926,0.002904,0.004144,0.0224733333
36.34,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0127933333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003444,-0.02926,0.002908,0.004148,0.0216733333
36.36,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0127733333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003452,-0.02926,0.002916,0.004132,0.0207733333
36.38,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0127533333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003444,-0.02926,0.002908,0.004124,0.0196733333
36.4,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0127333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003432,-0.02926,0.002896,0.00412,0.0183733333
36.42,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0126933333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003428,-0.02926,0.002896,0.004116,0.0168533333
36.44,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0126333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003424,-0.02926,0.002884,0.004096,0.0150533333
36.46,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0126133333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0328,0.003416,-0.02926,0.002892,0.004088,0.0130133333
36.48,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0125533333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003408,-0.02926,0.002884,0.004076,0.0107333333
36.5,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0125533333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003412,-0.02926,0.0029,0.004072,0.0083933333
36.52,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0125333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003408,-0.02926,0.002904,0.004044,0.0060533333
36.54,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0125333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003416,-0.02926,0.002908,0.00404,0.0037333333
36.56,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0125333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003408,-0.02926,0.002896,0.004036,0.0014133333
36.58,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0124933333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0328,0.0034,-0.02926,0.002884,0.00404,-0.0009066667
36.6,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0125133333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003388,-0.02926,0.002888,0.00404,-0.0032466667
36.62,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0124933333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003348,-0.02926,0.002884,0.00402,-0.0056066667
36.64,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0124733333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003352,-0.02926,0.002884,0.004028,-0.0079666667
36.66,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0124733333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003352,-0.02926,0.002864,0.003988,-0.0103066667
36.68,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0124533333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.00334,-0.02926,0.002872,0.00396,-0.0126666667
36.7,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0124333333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.032,0.003324,-0.02926,0.002892,0.00396,-0.0150066667
36.72,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0123933333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0328,0.003288,-0.02926,0.002892,0.003968,-0.0173666667
36.74,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,0.0123733333,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,0.0312,0.003296,-0.02926,0.002892,0.003972,-0.0197066667
